COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Estonia,2018,48,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2018,48,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2018,48,ARI CASES,ALL,,,,,3937.00
Estonia,2018,48,ARI POPULATION COVERED,ALL,,,,,1315790.00
Estonia,2018,48,TREND,,,,,,Increasing
Estonia,2018,48,INTENSITY,,,,,,Low/Moderate
Estonia,2018,48,IMPACT,,,,,,Not Available
Estonia,2018,48,GEOSPREAD,,,,,,Localized
Estonia,2018,49,ILI CASES,0TO4,,,,,21.00
Estonia,2018,49,ILI CASES,5TO14,,,,,17.00
Estonia,2018,49,ILI CASES,15TO64,,,,,42.00
Estonia,2018,49,ILI CASES,65TO,,,,,11.00
Estonia,2018,49,ILI CASES,ALL,,,,,91.00
Estonia,2018,49,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2018,49,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2018,49,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2018,49,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2018,49,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2018,49,ARI CASES,ALL,,,,,3242.00
Estonia,2018,49,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2018,49,TREND,,,,,,Unchanged
Estonia,2018,49,INTENSITY,,,,,,Low/Moderate
Estonia,2018,49,IMPACT,,,,,,Not Available
Estonia,2018,49,GEOSPREAD,,,,,,Localized
Estonia,2018,50,ILI CASES,0TO4,,,,,29.00
Estonia,2018,50,ILI CASES,5TO14,,,,,27.00
Estonia,2018,50,ILI CASES,15TO64,,,,,48.00
Estonia,2018,50,ILI CASES,65TO,,,,,3.00
Estonia,2018,50,ILI CASES,ALL,,,,,107.00
Estonia,2018,50,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2018,50,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2018,50,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2018,50,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2018,50,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2018,50,ARI CASES,ALL,,,,,3150.00
Estonia,2018,50,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2018,50,TREND,,,,,,Unchanged
Estonia,2018,50,INTENSITY,,,,,,Low/Moderate
Estonia,2018,50,IMPACT,,,,,,Not Available
Estonia,2018,50,GEOSPREAD,,,,,,Localized
Estonia,2018,51,ILI CASES,0TO4,,,,,31.00
Estonia,2018,51,ILI CASES,5TO14,,,,,31.00
Estonia,2018,51,ILI CASES,15TO64,,,,,48.00
Estonia,2018,51,ILI CASES,65TO,,,,,7.00
Estonia,2018,51,ILI CASES,ALL,,,,,117.00
Estonia,2018,51,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2018,51,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2018,51,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2018,51,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2018,51,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2018,51,ARI CASES,ALL,,,,,3850.00
Estonia,2018,51,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2018,51,TREND,,,,,,Increasing
Estonia,2018,51,INTENSITY,,,,,,Low/Moderate
Estonia,2018,51,IMPACT,,,,,,Not Available
Estonia,2018,51,GEOSPREAD,,,,,,Regional
Estonia,2018,52,ILI CASES,0TO4,,,,,25.00
Estonia,2018,52,ILI CASES,5TO14,,,,,29.00
Estonia,2018,52,ILI CASES,15TO64,,,,,49.00
Estonia,2018,52,ILI CASES,65TO,,,,,2.00
Estonia,2018,52,ILI CASES,ALL,,,,,105.00
Estonia,2018,52,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2018,52,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2018,52,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2018,52,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2018,52,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2018,52,ARI CASES,ALL,,,,,2524.00
Estonia,2018,52,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2018,52,TREND,,,,,,Unchanged
Estonia,2018,52,INTENSITY,,,,,,Low/Moderate
Estonia,2018,52,IMPACT,,,,,,Not Available
Estonia,2018,52,GEOSPREAD,,,,,,Regional
Estonia,2019,1,ILI CASES,0TO4,,,,,22.00
Estonia,2019,1,ILI CASES,5TO14,,,,,36.00
Estonia,2019,1,ILI CASES,15TO64,,,,,89.00
Estonia,2019,1,ILI CASES,65TO,,,,,11.00
Estonia,2019,1,ILI CASES,ALL,,,,,158.00
Estonia,2019,1,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2019,1,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2019,1,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2019,1,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2019,1,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2019,1,ARI CASES,ALL,,,,,3269.00
Estonia,2019,1,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2019,1,TREND,,,,,,Increasing
Estonia,2019,1,INTENSITY,,,,,,Low/Moderate
Estonia,2019,1,IMPACT,,,,,,Not Available
Estonia,2019,1,GEOSPREAD,,,,,,Widespread
Estonia,2019,2,ILI CASES,0TO4,,,,,34.00
Estonia,2019,2,ILI CASES,5TO14,,,,,32.00
Estonia,2019,2,ILI CASES,15TO64,,,,,87.00
Estonia,2019,2,ILI CASES,65TO,,,,,10.00
Estonia,2019,2,ILI CASES,ALL,,,,,163.00
Estonia,2019,2,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2019,2,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2019,2,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2019,2,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2019,2,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2019,2,ARI CASES,ALL,,,,,3644.00
Estonia,2019,2,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2019,2,TREND,,,,,,Increasing
Estonia,2019,2,INTENSITY,,,,,,Low/Moderate
Estonia,2019,2,IMPACT,,,,,,Not Available
Estonia,2019,2,GEOSPREAD,,,,,,Widespread
Estonia,2019,3,ILI CASES,0TO4,,,,,38.00
Estonia,2019,3,ILI CASES,5TO14,,,,,40.00
Estonia,2019,3,ILI CASES,15TO64,,,,,88.00
Estonia,2019,3,ILI CASES,65TO,,,,,11.00
Estonia,2019,3,ILI CASES,ALL,,,,,177.00
Estonia,2019,3,ILI POPULATION COVERED,0TO4,,,,,6860.00
Estonia,2019,3,ILI POPULATION COVERED,5TO14,,,,,16040.00
Estonia,2019,3,ILI POPULATION COVERED,15TO64,,,,,85735.00
Estonia,2019,3,ILI POPULATION COVERED,65TO,,,,,23459.00
Estonia,2019,3,ILI POPULATION COVERED,ALL,,,,,132094.00
Estonia,2019,3,ARI CASES,ALL,,,,,4390.00
Estonia,2019,3,ARI POPULATION COVERED,ALL,,,,,1317384.00
Estonia,2019,3,TREND,,,,,,Increasing
Estonia,2019,3,INTENSITY,,,,,,Low/Moderate
Estonia,2019,3,IMPACT,,,,,,Not Available
Estonia,2019,3,GEOSPREAD,,,,,,Widespread

