COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Turkey,2018,45,ILI POPULATION COVERED,15TO64,,,,,559174.00
Turkey,2018,45,ILI POPULATION COVERED,65TO,,,,,57107.00
Turkey,2018,45,ILI POPULATION COVERED,ALL,,,,,793155.00
Turkey,2018,45,TREND,,,,,,Unchanged
Turkey,2018,45,INTENSITY,,,,,,Low/Moderate
Turkey,2018,45,IMPACT,,,,,,Low
Turkey,2018,45,GEOSPREAD,,,,,,No Activity
Turkey,2018,46,ILI CASES,0TO4,,,,,704.00
Turkey,2018,46,ILI CASES,5TO14,,,,,951.00
Turkey,2018,46,ILI CASES,15TO64,,,,,2655.00
Turkey,2018,46,ILI CASES,65TO,,,,,470.00
Turkey,2018,46,ILI CASES,ALL,,,,,4780.00
Turkey,2018,46,ILI POPULATION COVERED,0TO4,,,,,59202.00
Turkey,2018,46,ILI POPULATION COVERED,5TO14,,,,,116825.00
Turkey,2018,46,ILI POPULATION COVERED,15TO64,,,,,556499.00
Turkey,2018,46,ILI POPULATION COVERED,65TO,,,,,56834.00
Turkey,2018,46,ILI POPULATION COVERED,ALL,,,,,789360.00
Turkey,2018,46,TREND,,,,,,Unchanged
Turkey,2018,46,INTENSITY,,,,,,Low/Moderate
Turkey,2018,46,IMPACT,,,,,,Low
Turkey,2018,46,GEOSPREAD,,,,,,Localized
Turkey,2018,47,ILI CASES,0TO4,,,,,598.00
Turkey,2018,47,ILI CASES,5TO14,,,,,846.00
Turkey,2018,47,ILI CASES,15TO64,,,,,1951.00
Turkey,2018,47,ILI CASES,65TO,,,,,306.00
Turkey,2018,47,ILI CASES,ALL,,,,,3701.00
Turkey,2018,47,ILI POPULATION COVERED,0TO4,,,,,56356.00
Turkey,2018,47,ILI POPULATION COVERED,5TO14,,,,,111209.00
Turkey,2018,47,ILI POPULATION COVERED,15TO64,,,,,529744.00
Turkey,2018,47,ILI POPULATION COVERED,65TO,,,,,54102.00
Turkey,2018,47,ILI POPULATION COVERED,ALL,,,,,751410.00
Turkey,2018,47,TREND,,,,,,Increasing
Turkey,2018,47,INTENSITY,,,,,,Low/Moderate
Turkey,2018,47,IMPACT,,,,,,Low
Turkey,2018,47,GEOSPREAD,,,,,,Localized
Turkey,2018,48,ILI CASES,0TO4,,,,,555.00
Turkey,2018,48,ILI CASES,5TO14,,,,,763.00
Turkey,2018,48,ILI CASES,15TO64,,,,,1983.00
Turkey,2018,48,ILI CASES,65TO,,,,,402.00
Turkey,2018,48,ILI CASES,ALL,,,,,3703.00
Turkey,2018,48,ILI POPULATION COVERED,0TO4,,,,,56925.00
Turkey,2018,48,ILI POPULATION COVERED,5TO14,,,,,112332.00
Turkey,2018,48,ILI POPULATION COVERED,15TO64,,,,,535095.00
Turkey,2018,48,ILI POPULATION COVERED,65TO,,,,,54648.00
Turkey,2018,48,ILI POPULATION COVERED,ALL,,,,,759000.00
Turkey,2018,48,TREND,,,,,,Unchanged
Turkey,2018,48,INTENSITY,,,,,,Low/Moderate
Turkey,2018,48,IMPACT,,,,,,Low
Turkey,2018,48,GEOSPREAD,,,,,,Localized
Turkey,2018,49,ILI CASES,0TO4,,,,,589.00
Turkey,2018,49,ILI CASES,5TO14,,,,,902.00
Turkey,2018,49,ILI CASES,15TO64,,,,,2229.00
Turkey,2018,49,ILI CASES,65TO,,,,,401.00
Turkey,2018,49,ILI CASES,ALL,,,,,4121.00
Turkey,2018,49,ILI POPULATION COVERED,0TO4,,,,,54648.00
Turkey,2018,49,ILI POPULATION COVERED,5TO14,,,,,107839.00
Turkey,2018,49,ILI POPULATION COVERED,15TO64,,,,,513691.00
Turkey,2018,49,ILI POPULATION COVERED,65TO,,,,,52462.00
Turkey,2018,49,ILI POPULATION COVERED,ALL,,,,,728640.00
Turkey,2018,49,TREND,,,,,,Increasing
Turkey,2018,49,INTENSITY,,,,,,Low/Moderate
Turkey,2018,49,IMPACT,,,,,,Low
Turkey,2018,49,GEOSPREAD,,,,,,Widespread
Turkey,2018,50,ILI CASES,0TO4,,,,,710.00
Turkey,2018,50,ILI CASES,5TO14,,,,,1062.00
Turkey,2018,50,ILI CASES,15TO64,,,,,2481.00
Turkey,2018,50,ILI CASES,65TO,,,,,387.00
Turkey,2018,50,ILI CASES,ALL,,,,,4640.00
Turkey,2018,50,ILI POPULATION COVERED,0TO4,,,,,56071.00
Turkey,2018,50,ILI POPULATION COVERED,5TO14,,,,,110647.00
Turkey,2018,50,ILI POPULATION COVERED,15TO64,,,,,527069.00
Turkey,2018,50,ILI POPULATION COVERED,65TO,,,,,53828.00
Turkey,2018,50,ILI POPULATION COVERED,ALL,,,,,747615.00
Turkey,2018,50,TREND,,,,,,Increasing
Turkey,2018,50,INTENSITY,,,,,,Low/Moderate
Turkey,2018,50,IMPACT,,,,,,Low
Turkey,2018,50,GEOSPREAD,,,,,,Widespread
Turkey,2018,51,ILI CASES,0TO4,,,,,555.00
Turkey,2018,51,ILI CASES,5TO14,,,,,996.00
Turkey,2018,51,ILI CASES,15TO64,,,,,2379.00
Turkey,2018,51,ILI CASES,65TO,,,,,448.00
Turkey,2018,51,ILI CASES,ALL,,,,,4378.00
Turkey,2018,51,ILI POPULATION COVERED,0TO4,,,,,50379.00
Turkey,2018,51,ILI POPULATION COVERED,5TO14,,,,,99414.00
Turkey,2018,51,ILI POPULATION COVERED,15TO64,,,,,473559.00
Turkey,2018,51,ILI POPULATION COVERED,65TO,,,,,48363.00
Turkey,2018,51,ILI POPULATION COVERED,ALL,,,,,671715.00
Turkey,2018,51,TREND,,,,,,Increasing
Turkey,2018,51,INTENSITY,,,,,,Low/Moderate
Turkey,2018,51,IMPACT,,,,,,Moderate
Turkey,2018,51,GEOSPREAD,,,,,,Widespread
Turkey,2018,52,ILI CASES,0TO4,,,,,675.00
Turkey,2018,52,ILI CASES,5TO14,,,,,1083.00
Turkey,2018,52,ILI CASES,15TO64,,,,,2747.00
Turkey,2018,52,ILI CASES,65TO,,,,,489.00
Turkey,2018,52,ILI CASES,ALL,,,,,4994.00
Turkey,2018,52,ILI POPULATION COVERED,0TO4,,,,,50379.00
Turkey,2018,52,ILI POPULATION COVERED,5TO14,,,,,99414.00
Turkey,2018,52,ILI POPULATION COVERED,15TO64,,,,,473559.00
Turkey,2018,52,ILI POPULATION COVERED,65TO,,,,,48363.00
Turkey,2018,52,ILI POPULATION COVERED,ALL,,,,,671715.00
Turkey,2018,52,TREND,,,,,,Increasing
Turkey,2018,52,INTENSITY,,,,,,Low/Moderate
Turkey,2018,52,IMPACT,,,,,,Moderate
Turkey,2018,52,GEOSPREAD,,,,,,Widespread
Turkey,2019,1,ILI CASES,0TO4,,,,,662.00
Turkey,2019,1,ILI CASES,5TO14,,,,,1191.00
Turkey,2019,1,ILI CASES,15TO64,,,,,3129.00
Turkey,2019,1,ILI CASES,65TO,,,,,495.00
Turkey,2019,1,ILI CASES,ALL,,,,,5477.00
Turkey,2019,1,ILI POPULATION COVERED,0TO4,,,,,58917.00
Turkey,2019,1,ILI POPULATION COVERED,5TO14,,,,,116264.00
Turkey,2019,1,ILI POPULATION COVERED,15TO64,,,,,553823.00
Turkey,2019,1,ILI POPULATION COVERED,65TO,,,,,56561.00
Turkey,2019,1,ILI POPULATION COVERED,ALL,,,,,785565.00
Turkey,2019,1,TREND,,,,,,Increasing
Turkey,2019,1,INTENSITY,,,,,,High
Turkey,2019,1,IMPACT,,,,,,H
Turkey,2019,1,GEOSPREAD,,,,,,Widespread
Turkey,2019,2,ILI CASES,0TO4,,,,,773.00
Turkey,2019,2,ILI CASES,5TO14,,,,,1445.00
Turkey,2019,2,ILI CASES,15TO64,,,,,3638.00
Turkey,2019,2,ILI CASES,65TO,,,,,653.00
Turkey,2019,2,ILI CASES,ALL,,,,,6509.00
Turkey,2019,2,ILI POPULATION COVERED,0TO4,,,,,58064.00
Turkey,2019,2,ILI POPULATION COVERED,5TO14,,,,,114579.00
Turkey,2019,2,ILI POPULATION COVERED,15TO64,,,,,545797.00
Turkey,2019,2,ILI POPULATION COVERED,65TO,,,,,55741.00
Turkey,2019,2,ILI POPULATION COVERED,ALL,,,,,774180.00
Turkey,2019,2,TREND,,,,,,Increasing
Turkey,2019,2,INTENSITY,,,,,,High
Turkey,2019,2,IMPACT,,,,,,H
Turkey,2019,2,GEOSPREAD,,,,,,Widespread

