COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Finland,2018,41,ARI POPULATION COVERED,15TO64,,,,,390348.00
Finland,2018,41,ARI POPULATION COVERED,65TO,,,,,932155.00
Finland,2018,41,ARI POPULATION COVERED,ALL,,,,,1447563.00
Finland,2018,41,TREND,,,,,,Unchanged
Finland,2018,41,INTENSITY,,,,,,Low/Moderate
Finland,2018,41,GEOSPREAD,,,,,,No Activity
Finland,2018,42,ILI CASES,0TO4,,,,,0.00
Finland,2018,42,ILI CASES,5TO14,,,,,0.00
Finland,2018,42,ILI CASES,15TO64,,,,,5.00
Finland,2018,42,ILI CASES,65TO,,,,,3.00
Finland,2018,42,ILI CASES,ALL,,,,,8.00
Finland,2018,42,ILI POPULATION COVERED,0TO4,,,,,26018.00
Finland,2018,42,ILI POPULATION COVERED,5TO14,,,,,64251.00
Finland,2018,42,ILI POPULATION COVERED,15TO64,,,,,334854.00
Finland,2018,42,ILI POPULATION COVERED,65TO,,,,,873419.00
Finland,2018,42,ILI POPULATION COVERED,ALL,,,,,1298542.00
Finland,2018,42,ARI CASES,0TO4,,,,,1171.00
Finland,2018,42,ARI CASES,5TO14,,,,,8098.00
Finland,2018,42,ARI CASES,15TO64,,,,,2236.00
Finland,2018,42,ARI CASES,65TO,,,,,4604.00
Finland,2018,42,ARI CASES,ALL,,,,,16109.00
Finland,2018,42,ARI POPULATION COVERED,0TO4,,,,,26018.00
Finland,2018,42,ARI POPULATION COVERED,5TO14,,,,,64251.00
Finland,2018,42,ARI POPULATION COVERED,15TO64,,,,,334854.00
Finland,2018,42,ARI POPULATION COVERED,65TO,,,,,873419.00
Finland,2018,42,ARI POPULATION COVERED,ALL,,,,,1298542.00
Finland,2018,42,TREND,,,,,,Unchanged
Finland,2018,42,INTENSITY,,,,,,Low/Moderate
Finland,2018,42,GEOSPREAD,,,,,,Localized
Finland,2018,43,ILI CASES,0TO4,,,,,0.00
Finland,2018,43,ILI CASES,5TO14,,,,,4.00
Finland,2018,43,ILI CASES,15TO64,,,,,2.00
Finland,2018,43,ILI CASES,65TO,,,,,2.00
Finland,2018,43,ILI CASES,ALL,,,,,8.00
Finland,2018,43,ILI POPULATION COVERED,0TO4,,,,,28150.00
Finland,2018,43,ILI POPULATION COVERED,5TO14,,,,,84103.00
Finland,2018,43,ILI POPULATION COVERED,15TO64,,,,,364497.00
Finland,2018,43,ILI POPULATION COVERED,65TO,,,,,864738.00
Finland,2018,43,ILI POPULATION COVERED,ALL,,,,,1341488.00
Finland,2018,43,ARI CASES,0TO4,,,,,1306.00
Finland,2018,43,ARI CASES,5TO14,,,,,9184.00
Finland,2018,43,ARI CASES,15TO64,,,,,2330.00
Finland,2018,43,ARI CASES,65TO,,,,,4493.00
Finland,2018,43,ARI CASES,ALL,,,,,17313.00
Finland,2018,43,ARI POPULATION COVERED,0TO4,,,,,28150.00
Finland,2018,43,ARI POPULATION COVERED,5TO14,,,,,84103.00
Finland,2018,43,ARI POPULATION COVERED,15TO64,,,,,364497.00
Finland,2018,43,ARI POPULATION COVERED,65TO,,,,,864738.00
Finland,2018,43,ARI POPULATION COVERED,ALL,,,,,1341488.00
Finland,2018,43,TREND,,,,,,Unchanged
Finland,2018,43,INTENSITY,,,,,,Low/Moderate
Finland,2018,43,GEOSPREAD,,,,,,Localized
Finland,2018,44,ILI CASES,0TO4,,,,,0.00
Finland,2018,44,ILI CASES,5TO14,,,,,0.00
Finland,2018,44,ILI CASES,15TO64,,,,,15.00
Finland,2018,44,ILI CASES,65TO,,,,,5.00
Finland,2018,44,ILI CASES,ALL,,,,,20.00
Finland,2018,44,ILI POPULATION COVERED,0TO4,,,,,27954.00
Finland,2018,44,ILI POPULATION COVERED,5TO14,,,,,94327.00
Finland,2018,44,ILI POPULATION COVERED,15TO64,,,,,388536.00
Finland,2018,44,ILI POPULATION COVERED,65TO,,,,,909523.00
Finland,2018,44,ILI POPULATION COVERED,ALL,,,,,1420340.00
Finland,2018,44,ARI CASES,0TO4,,,,,1274.00
Finland,2018,44,ARI CASES,5TO14,,,,,9040.00
Finland,2018,44,ARI CASES,15TO64,,,,,2478.00
Finland,2018,44,ARI CASES,65TO,,,,,4376.00
Finland,2018,44,ARI CASES,ALL,,,,,17168.00
Finland,2018,44,ARI POPULATION COVERED,0TO4,,,,,27954.00
Finland,2018,44,ARI POPULATION COVERED,5TO14,,,,,94327.00
Finland,2018,44,ARI POPULATION COVERED,15TO64,,,,,388536.00
Finland,2018,44,ARI POPULATION COVERED,65TO,,,,,909523.00
Finland,2018,44,ARI POPULATION COVERED,ALL,,,,,1420340.00
Finland,2018,44,TREND,,,,,,Increasing
Finland,2018,44,INTENSITY,,,,,,Low/Moderate
Finland,2018,44,GEOSPREAD,,,,,,Localized
Finland,2018,45,ILI CASES,0TO4,,,,,0.00
Finland,2018,45,ILI CASES,5TO14,,,,,3.00
Finland,2018,45,ILI CASES,15TO64,,,,,14.00
Finland,2018,45,ILI CASES,65TO,,,,,7.00
Finland,2018,45,ILI CASES,ALL,,,,,24.00
Finland,2018,45,ILI POPULATION COVERED,0TO4,,,,,30361.00
Finland,2018,45,ILI POPULATION COVERED,5TO14,,,,,104878.00
Finland,2018,45,ILI POPULATION COVERED,15TO64,,,,,406625.00
Finland,2018,45,ILI POPULATION COVERED,65TO,,,,,901094.00
Finland,2018,45,ILI POPULATION COVERED,ALL,,,,,1442958.00
Finland,2018,45,ARI CASES,0TO4,,,,,961.00
Finland,2018,45,ARI CASES,5TO14,,,,,6524.00
Finland,2018,45,ARI CASES,15TO64,,,,,2027.00
Finland,2018,45,ARI CASES,65TO,,,,,2932.00
Finland,2018,45,ARI CASES,ALL,,,,,12444.00
Finland,2018,45,ARI POPULATION COVERED,0TO4,,,,,30361.00
Finland,2018,45,ARI POPULATION COVERED,5TO14,,,,,104878.00
Finland,2018,45,ARI POPULATION COVERED,15TO64,,,,,406625.00
Finland,2018,45,ARI POPULATION COVERED,65TO,,,,,901094.00
Finland,2018,45,ARI POPULATION COVERED,ALL,,,,,1442958.00
Finland,2018,45,TREND,,,,,,Unchanged
Finland,2018,45,INTENSITY,,,,,,Low/Moderate
Finland,2018,45,GEOSPREAD,,,,,,Localized
Finland,2018,46,ILI CASES,0TO4,,,,,0.00
Finland,2018,46,ILI CASES,5TO14,,,,,1.00
Finland,2018,46,ILI CASES,15TO64,,,,,9.00
Finland,2018,46,ILI CASES,65TO,,,,,18.00
Finland,2018,46,ILI CASES,ALL,,,,,28.00
Finland,2018,46,ILI POPULATION COVERED,0TO4,,,,,30142.00
Finland,2018,46,ILI POPULATION COVERED,5TO14,,,,,105546.00
Finland,2018,46,ILI POPULATION COVERED,15TO64,,,,,406351.00
Finland,2018,46,ILI POPULATION COVERED,65TO,,,,,1000769.00
Finland,2018,46,ILI POPULATION COVERED,ALL,,,,,1542808.00
Finland,2018,46,ARI CASES,0TO4,,,,,1166.00
Finland,2018,46,ARI CASES,5TO14,,,,,7933.00
Finland,2018,46,ARI CASES,15TO64,,,,,2608.00
Finland,2018,46,ARI CASES,65TO,,,,,4084.00
Finland,2018,46,ARI CASES,ALL,,,,,15791.00
Finland,2018,46,ARI POPULATION COVERED,0TO4,,,,,30142.00
Finland,2018,46,ARI POPULATION COVERED,5TO14,,,,,105546.00
Finland,2018,46,ARI POPULATION COVERED,15TO64,,,,,406351.00
Finland,2018,46,ARI POPULATION COVERED,65TO,,,,,1000769.00
Finland,2018,46,ARI POPULATION COVERED,ALL,,,,,1542808.00
Finland,2018,46,TREND,,,,,,Unchanged
Finland,2018,46,INTENSITY,,,,,,Low/Moderate
Finland,2018,46,GEOSPREAD,,,,,,Localized
Finland,2018,47,ILI CASES,0TO4,,,,,2.00
Finland,2018,47,ILI CASES,5TO14,,,,,7.00
Finland,2018,47,ILI CASES,15TO64,,,,,24.00
Finland,2018,47,ILI CASES,65TO,,,,,2.00
Finland,2018,47,ILI CASES,ALL,,,,,35.00
Finland,2018,47,ILI POPULATION COVERED,0TO4,,,,,27463.00
Finland,2018,47,ILI POPULATION COVERED,5TO14,,,,,91322.00
Finland,2018,47,ILI POPULATION COVERED,15TO64,,,,,370283.00
Finland,2018,47,ILI POPULATION COVERED,65TO,,,,,911476.00
Finland,2018,47,ILI POPULATION COVERED,ALL,,,,,1400544.00
Finland,2018,47,ARI CASES,0TO4,,,,,1115.00
Finland,2018,47,ARI CASES,5TO14,,,,,7982.00
Finland,2018,47,ARI CASES,15TO64,,,,,2403.00
Finland,2018,47,ARI CASES,65TO,,,,,4158.00
Finland,2018,47,ARI CASES,ALL,,,,,15658.00
Finland,2018,47,ARI POPULATION COVERED,0TO4,,,,,27463.00
Finland,2018,47,ARI POPULATION COVERED,5TO14,,,,,91322.00
Finland,2018,47,ARI POPULATION COVERED,15TO64,,,,,370283.00
Finland,2018,47,ARI POPULATION COVERED,65TO,,,,,911476.00
Finland,2018,47,ARI POPULATION COVERED,ALL,,,,,1400544.00
Finland,2018,47,TREND,,,,,,Unchanged
Finland,2018,47,INTENSITY,,,,,,Low/Moderate
Finland,2018,47,GEOSPREAD,,,,,,Localized
Finland,2018,48,ILI CASES,0TO4,,,,,2.00
Finland,2018,48,ILI CASES,5TO14,,,,,4.00
Finland,2018,48,ILI CASES,15TO64,,,,,22.00
Finland,2018,48,ILI CASES,65TO,,,,,6.00
Finland,2018,48,ILI CASES,ALL,,,,,34.00
Finland,2018,48,ILI POPULATION COVERED,0TO4,,,,,26578.00
Finland,2018,48,ILI POPULATION COVERED,5TO14,,,,,87790.00
Finland,2018,48,ILI POPULATION COVERED,15TO64,,,,,357237.00
Finland,2018,48,ILI POPULATION COVERED,65TO,,,,,844759.00
Finland,2018,48,ILI POPULATION COVERED,ALL,,,,,1316364.00
Finland,2018,48,ARI CASES,0TO4,,,,,1048.00
Finland,2018,48,ARI CASES,5TO14,,,,,8323.00
Finland,2018,48,ARI CASES,15TO64,,,,,2396.00
Finland,2018,48,ARI CASES,65TO,,,,,4160.00
Finland,2018,48,ARI CASES,ALL,,,,,15927.00
Finland,2018,48,ARI POPULATION COVERED,0TO4,,,,,26578.00
Finland,2018,48,ARI POPULATION COVERED,5TO14,,,,,87790.00
Finland,2018,48,ARI POPULATION COVERED,15TO64,,,,,357237.00
Finland,2018,48,ARI POPULATION COVERED,65TO,,,,,844759.00
Finland,2018,48,ARI POPULATION COVERED,ALL,,,,,1316364.00
Finland,2018,48,TREND,,,,,,Unchanged
Finland,2018,48,INTENSITY,,,,,,Low/Moderate
Finland,2018,48,GEOSPREAD,,,,,,Localized
Finland,2018,49,ILI CASES,0TO4,,,,,3.00
Finland,2018,49,ILI CASES,5TO14,,,,,2.00
Finland,2018,49,ILI CASES,15TO64,,,,,21.00
Finland,2018,49,ILI CASES,65TO,,,,,5.00
Finland,2018,49,ILI CASES,ALL,,,,,31.00
Finland,2018,49,ILI POPULATION COVERED,0TO4,,,,,22726.00
Finland,2018,49,ILI POPULATION COVERED,5TO14,,,,,63997.00
Finland,2018,49,ILI POPULATION COVERED,15TO64,,,,,288515.00
Finland,2018,49,ILI POPULATION COVERED,65TO,,,,,828984.00
Finland,2018,49,ILI POPULATION COVERED,ALL,,,,,1204222.00
Finland,2018,49,ARI CASES,0TO4,,,,,940.00
Finland,2018,49,ARI CASES,5TO14,,,,,6955.00
Finland,2018,49,ARI CASES,15TO64,,,,,2000.00
Finland,2018,49,ARI CASES,65TO,,,,,4066.00
Finland,2018,49,ARI CASES,ALL,,,,,13961.00
Finland,2018,49,ARI POPULATION COVERED,0TO4,,,,,22726.00
Finland,2018,49,ARI POPULATION COVERED,5TO14,,,,,63997.00
Finland,2018,49,ARI POPULATION COVERED,15TO64,,,,,288515.00
Finland,2018,49,ARI POPULATION COVERED,65TO,,,,,828984.00
Finland,2018,49,ARI POPULATION COVERED,ALL,,,,,1204222.00
Finland,2018,49,TREND,,,,,,Unchanged
Finland,2018,49,INTENSITY,,,,,,Low/Moderate
Finland,2018,49,GEOSPREAD,,,,,,Localized
Finland,2018,50,ILI CASES,0TO4,,,,,2.00
Finland,2018,50,ILI CASES,5TO14,,,,,12.00
Finland,2018,50,ILI CASES,15TO64,,,,,25.00
Finland,2018,50,ILI CASES,65TO,,,,,7.00
Finland,2018,50,ILI CASES,ALL,,,,,46.00
Finland,2018,50,ILI POPULATION COVERED,0TO4,,,,,33808.00
Finland,2018,50,ILI POPULATION COVERED,5TO14,,,,,90075.00
Finland,2018,50,ILI POPULATION COVERED,15TO64,,,,,386536.00
Finland,2018,50,ILI POPULATION COVERED,65TO,,,,,952071.00
Finland,2018,50,ILI POPULATION COVERED,ALL,,,,,1462490.00
Finland,2018,50,ARI CASES,0TO4,,,,,1271.00
Finland,2018,50,ARI CASES,5TO14,,,,,9210.00
Finland,2018,50,ARI CASES,15TO64,,,,,2605.00
Finland,2018,50,ARI CASES,65TO,,,,,4944.00
Finland,2018,50,ARI CASES,ALL,,,,,18030.00
Finland,2018,50,ARI POPULATION COVERED,0TO4,,,,,33808.00
Finland,2018,50,ARI POPULATION COVERED,5TO14,,,,,90075.00
Finland,2018,50,ARI POPULATION COVERED,15TO64,,,,,386536.00
Finland,2018,50,ARI POPULATION COVERED,65TO,,,,,952071.00
Finland,2018,50,ARI POPULATION COVERED,ALL,,,,,1462490.00
Finland,2018,50,TREND,,,,,,Increasing
Finland,2018,50,INTENSITY,,,,,,Low/Moderate
Finland,2018,50,GEOSPREAD,,,,,,Localized
Finland,2018,51,ILI CASES,0TO4,,,,,3.00
Finland,2018,51,ILI CASES,5TO14,,,,,12.00
Finland,2018,51,ILI CASES,15TO64,,,,,60.00
Finland,2018,51,ILI CASES,65TO,,,,,9.00
Finland,2018,51,ILI CASES,ALL,,,,,84.00
Finland,2018,51,ILI POPULATION COVERED,0TO4,,,,,35745.00
Finland,2018,51,ILI POPULATION COVERED,5TO14,,,,,81839.00
Finland,2018,51,ILI POPULATION COVERED,15TO64,,,,,389993.00
Finland,2018,51,ILI POPULATION COVERED,65TO,,,,,955293.00
Finland,2018,51,ILI POPULATION COVERED,ALL,,,,,1462870.00
Finland,2018,51,ARI CASES,0TO4,,,,,1432.00
Finland,2018,51,ARI CASES,5TO14,,,,,9629.00
Finland,2018,51,ARI CASES,15TO64,,,,,2669.00
Finland,2018,51,ARI CASES,65TO,,,,,5231.00
Finland,2018,51,ARI CASES,ALL,,,,,18961.00
Finland,2018,51,ARI POPULATION COVERED,0TO4,,,,,35745.00
Finland,2018,51,ARI POPULATION COVERED,5TO14,,,,,81839.00
Finland,2018,51,ARI POPULATION COVERED,15TO64,,,,,389993.00
Finland,2018,51,ARI POPULATION COVERED,65TO,,,,,955293.00
Finland,2018,51,ARI POPULATION COVERED,ALL,,,,,1462870.00
Finland,2018,51,TREND,,,,,,Increasing
Finland,2018,51,INTENSITY,,,,,,Low/Moderate
Finland,2018,51,GEOSPREAD,,,,,,Localized
Finland,2018,52,ILI CASES,0TO4,,,,,0.00
Finland,2018,52,ILI CASES,5TO14,,,,,0.00
Finland,2018,52,ILI CASES,15TO64,,,,,4.00
Finland,2018,52,ILI CASES,65TO,,,,,1.00
Finland,2018,52,ILI CASES,ALL,,,,,5.00
Finland,2018,52,ILI POPULATION COVERED,0TO4,,,,,521.00
Finland,2018,52,ILI POPULATION COVERED,5TO14,,,,,1071.00
Finland,2018,52,ILI POPULATION COVERED,15TO64,,,,,13855.00
Finland,2018,52,ILI POPULATION COVERED,65TO,,,,,158733.00
Finland,2018,52,ILI POPULATION COVERED,ALL,,,,,174180.00
Finland,2018,52,ARI CASES,0TO4,,,,,81.00
Finland,2018,52,ARI CASES,5TO14,,,,,491.00
Finland,2018,52,ARI CASES,15TO64,,,,,124.00
Finland,2018,52,ARI CASES,65TO,,,,,433.00
Finland,2018,52,ARI CASES,ALL,,,,,1129.00
Finland,2018,52,ARI POPULATION COVERED,0TO4,,,,,521.00
Finland,2018,52,ARI POPULATION COVERED,5TO14,,,,,1071.00
Finland,2018,52,ARI POPULATION COVERED,15TO64,,,,,13855.00
Finland,2018,52,ARI POPULATION COVERED,65TO,,,,,158733.00
Finland,2018,52,ARI POPULATION COVERED,ALL,,,,,174180.00
Finland,2018,52,TREND,,,,,,Unchanged
Finland,2018,52,INTENSITY,,,,,,Low/Moderate
Finland,2018,52,GEOSPREAD,,,,,,Localized
Finland,2019,1,ILI CASES,0TO4,,,,,2.00
Finland,2019,1,ILI CASES,5TO14,,,,,9.00
Finland,2019,1,ILI CASES,15TO64,,,,,87.00
Finland,2019,1,ILI CASES,65TO,,,,,25.00
Finland,2019,1,ILI CASES,ALL,,,,,123.00
Finland,2019,1,ILI POPULATION COVERED,0TO4,,,,,20515.00
Finland,2019,1,ILI POPULATION COVERED,5TO14,,,,,35213.00
Finland,2019,1,ILI POPULATION COVERED,15TO64,,,,,242789.00
Finland,2019,1,ILI POPULATION COVERED,65TO,,,,,819373.00
Finland,2019,1,ILI POPULATION COVERED,ALL,,,,,1117890.00
Finland,2019,1,ARI CASES,0TO4,,,,,1059.00
Finland,2019,1,ARI CASES,5TO14,,,,,7996.00
Finland,2019,1,ARI CASES,15TO64,,,,,1435.00
Finland,2019,1,ARI CASES,65TO,,,,,4820.00
Finland,2019,1,ARI CASES,ALL,,,,,15310.00
Finland,2019,1,ARI POPULATION COVERED,0TO4,,,,,20515.00
Finland,2019,1,ARI POPULATION COVERED,5TO14,,,,,35213.00
Finland,2019,1,ARI POPULATION COVERED,15TO64,,,,,242789.00
Finland,2019,1,ARI POPULATION COVERED,65TO,,,,,819373.00
Finland,2019,1,ARI POPULATION COVERED,ALL,,,,,1117890.00
Finland,2019,1,TREND,,,,,,Increasing
Finland,2019,1,INTENSITY,,,,,,Low/Moderate
Finland,2019,1,GEOSPREAD,,,,,,Localized
Finland,2019,2,ILI CASES,0TO4,,,,,8.00
Finland,2019,2,ILI CASES,5TO14,,,,,2.00
Finland,2019,2,ILI CASES,15TO64,,,,,26.00
Finland,2019,2,ILI CASES,65TO,,,,,89.00
Finland,2019,2,ILI CASES,ALL,,,,,150.00
Finland,2019,2,ILI POPULATION COVERED,0TO4,,,,,32321.00
Finland,2019,2,ILI POPULATION COVERED,5TO14,,,,,88110.00
Finland,2019,2,ILI POPULATION COVERED,15TO64,,,,,390080.00
Finland,2019,2,ILI POPULATION COVERED,65TO,,,,,940668.00
Finland,2019,2,ILI POPULATION COVERED,ALL,,,,,1451179.00
Finland,2019,2,ARI CASES,0TO4,,,,,1001.00
Finland,2019,2,ARI CASES,5TO14,,,,,10106.00
Finland,2019,2,ARI CASES,15TO64,,,,,1821.00
Finland,2019,2,ARI CASES,65TO,,,,,5959.00
Finland,2019,2,ARI CASES,ALL,,,,,18887.00
Finland,2019,2,ARI POPULATION COVERED,0TO4,,,,,32321.00
Finland,2019,2,ARI POPULATION COVERED,5TO14,,,,,88110.00
Finland,2019,2,ARI POPULATION COVERED,15TO64,,,,,390080.00
Finland,2019,2,ARI POPULATION COVERED,65TO,,,,,940668.00
Finland,2019,2,ARI POPULATION COVERED,ALL,,,,,1451179.00
Finland,2019,2,TREND,,,,,,Increasing
Finland,2019,2,INTENSITY,,,,,,Low/Moderate
Finland,2019,2,GEOSPREAD,,,,,,Widespread
Finland,2019,3,ILI CASES,0TO4,,,,,3.00
Finland,2019,3,ILI CASES,5TO14,,,,,24.00
Finland,2019,3,ILI CASES,15TO64,,,,,149.00
Finland,2019,3,ILI CASES,65TO,,,,,30.00
Finland,2019,3,ILI CASES,ALL,,,,,206.00
Finland,2019,3,ILI POPULATION COVERED,0TO4,,,,,31034.00
Finland,2019,3,ILI POPULATION COVERED,5TO14,,,,,94901.00
Finland,2019,3,ILI POPULATION COVERED,15TO64,,,,,394230.00
Finland,2019,3,ILI POPULATION COVERED,65TO,,,,,969472.00
Finland,2019,3,ILI POPULATION COVERED,ALL,,,,,1489637.00
Finland,2019,3,ARI CASES,0TO4,,,,,1130.00
Finland,2019,3,ARI CASES,5TO14,,,,,9455.00
Finland,2019,3,ARI CASES,15TO64,,,,,2497.00
Finland,2019,3,ARI CASES,65TO,,,,,5439.00
Finland,2019,3,ARI CASES,ALL,,,,,18521.00
Finland,2019,3,ARI POPULATION COVERED,0TO4,,,,,31034.00
Finland,2019,3,ARI POPULATION COVERED,5TO14,,,,,94901.00
Finland,2019,3,ARI POPULATION COVERED,15TO64,,,,,394230.00
Finland,2019,3,ARI POPULATION COVERED,65TO,,,,,969472.00
Finland,2019,3,ARI POPULATION COVERED,ALL,,,,,1489637.00
Finland,2019,3,TREND,,,,,,Increasing
Finland,2019,3,INTENSITY,,,,,,Low/Moderate
Finland,2019,3,GEOSPREAD,,,,,,Widespread

