COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Germany,2018,43,ARI POPULATION COVERED,0TO4,,,,,78994.00
Germany,2018,43,ARI POPULATION COVERED,5TO14,,,,,134270.00
Germany,2018,43,ARI POPULATION COVERED,15TO64,,,,,457454.00
Germany,2018,43,ARI POPULATION COVERED,65TO,,,,,212000.00
Germany,2018,43,ARI POPULATION COVERED,UNKNOWN,,,,,149626.00
Germany,2018,43,ARI POPULATION COVERED,ALL,,,,,1032344.00
Germany,2018,43,TREND,,,,,,Unchanged
Germany,2018,43,INTENSITY,,,,,,baseline
Germany,2018,43,IMPACT,,,,,,Not Available
Germany,2018,43,GEOSPREAD,,,,,,No Activity
Germany,2018,44,ARI CASES,0TO4,,,,,2561.00
Germany,2018,44,ARI CASES,5TO14,,,,,3591.00
Germany,2018,44,ARI CASES,15TO64,,,,,1247.00
Germany,2018,44,ARI CASES,65TO,,,,,644.00
Germany,2018,44,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,44,ARI CASES,ALL,,,,,8043.00
Germany,2018,44,ARI POPULATION COVERED,0TO4,,,,,77278.00
Germany,2018,44,ARI POPULATION COVERED,5TO14,,,,,132097.00
Germany,2018,44,ARI POPULATION COVERED,15TO64,,,,,433466.00
Germany,2018,44,ARI POPULATION COVERED,65TO,,,,,198765.00
Germany,2018,44,ARI POPULATION COVERED,UNKNOWN,,,,,149157.00
Germany,2018,44,ARI POPULATION COVERED,ALL,,,,,990763.00
Germany,2018,44,TREND,,,,,,Unchanged
Germany,2018,44,INTENSITY,,,,,,baseline
Germany,2018,44,IMPACT,,,,,,Not Available
Germany,2018,44,GEOSPREAD,,,,,,No Activity
Germany,2018,45,ARI CASES,0TO4,,,,,3203.00
Germany,2018,45,ARI CASES,5TO14,,,,,5703.00
Germany,2018,45,ARI CASES,15TO64,,,,,1866.00
Germany,2018,45,ARI CASES,65TO,,,,,954.00
Germany,2018,45,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,45,ARI CASES,ALL,,,,,11726.00
Germany,2018,45,ARI POPULATION COVERED,0TO4,,,,,74523.00
Germany,2018,45,ARI POPULATION COVERED,5TO14,,,,,131872.00
Germany,2018,45,ARI POPULATION COVERED,15TO64,,,,,453707.00
Germany,2018,45,ARI POPULATION COVERED,65TO,,,,,207843.00
Germany,2018,45,ARI POPULATION COVERED,UNKNOWN,,,,,120756.00
Germany,2018,45,ARI POPULATION COVERED,ALL,,,,,988701.00
Germany,2018,45,TREND,,,,,,Unchanged
Germany,2018,45,INTENSITY,,,,,,baseline
Germany,2018,45,IMPACT,,,,,,Not Available
Germany,2018,45,GEOSPREAD,,,,,,No Activity
Germany,2018,46,ARI CASES,0TO4,,,,,3191.00
Germany,2018,46,ARI CASES,5TO14,,,,,5236.00
Germany,2018,46,ARI CASES,15TO64,,,,,1989.00
Germany,2018,46,ARI CASES,65TO,,,,,882.00
Germany,2018,46,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,46,ARI CASES,ALL,,,,,11298.00
Germany,2018,46,ARI POPULATION COVERED,0TO4,,,,,76284.00
Germany,2018,46,ARI POPULATION COVERED,5TO14,,,,,127092.00
Germany,2018,46,ARI POPULATION COVERED,15TO64,,,,,460215.00
Germany,2018,46,ARI POPULATION COVERED,65TO,,,,,210000.00
Germany,2018,46,ARI POPULATION COVERED,UNKNOWN,,,,,140681.00
Germany,2018,46,ARI POPULATION COVERED,ALL,,,,,1014272.00
Germany,2018,46,TREND,,,,,,Unchanged
Germany,2018,46,INTENSITY,,,,,,baseline
Germany,2018,46,IMPACT,,,,,,Not Available
Germany,2018,46,GEOSPREAD,,,,,,No Activity
Germany,2018,47,ARI CASES,0TO4,,,,,3576.00
Germany,2018,47,ARI CASES,5TO14,,,,,6027.00
Germany,2018,47,ARI CASES,15TO64,,,,,2203.00
Germany,2018,47,ARI CASES,65TO,,,,,898.00
Germany,2018,47,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,47,ARI CASES,ALL,,,,,12704.00
Germany,2018,47,ARI POPULATION COVERED,0TO4,,,,,73686.00
Germany,2018,47,ARI POPULATION COVERED,5TO14,,,,,127784.00
Germany,2018,47,ARI POPULATION COVERED,15TO64,,,,,446361.00
Germany,2018,47,ARI POPULATION COVERED,65TO,,,,,205022.00
Germany,2018,47,ARI POPULATION COVERED,UNKNOWN,,,,,133560.00
Germany,2018,47,ARI POPULATION COVERED,ALL,,,,,986413.00
Germany,2018,47,TREND,,,,,,Unchanged
Germany,2018,47,INTENSITY,,,,,,baseline
Germany,2018,47,IMPACT,,,,,,Not Available
Germany,2018,47,GEOSPREAD,,,,,,No Activity
Germany,2018,48,ARI CASES,0TO4,,,,,3827.00
Germany,2018,48,ARI CASES,5TO14,,,,,6956.00
Germany,2018,48,ARI CASES,15TO64,,,,,2369.00
Germany,2018,48,ARI CASES,65TO,,,,,1061.00
Germany,2018,48,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,48,ARI CASES,ALL,,,,,14213.00
Germany,2018,48,ARI POPULATION COVERED,0TO4,,,,,77281.00
Germany,2018,48,ARI POPULATION COVERED,5TO14,,,,,134297.00
Germany,2018,48,ARI POPULATION COVERED,15TO64,,,,,471437.00
Germany,2018,48,ARI POPULATION COVERED,65TO,,,,,216973.00
Germany,2018,48,ARI POPULATION COVERED,UNKNOWN,,,,,127035.00
Germany,2018,48,ARI POPULATION COVERED,ALL,,,,,1027023.00
Germany,2018,48,TREND,,,,,,Unchanged
Germany,2018,48,INTENSITY,,,,,,baseline
Germany,2018,48,IMPACT,,,,,,Not Available
Germany,2018,48,GEOSPREAD,,,,,,Localized
Germany,2018,49,ARI CASES,0TO4,,,,,3887.00
Germany,2018,49,ARI CASES,5TO14,,,,,6864.00
Germany,2018,49,ARI CASES,15TO64,,,,,2353.00
Germany,2018,49,ARI CASES,65TO,,,,,1109.00
Germany,2018,49,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,49,ARI CASES,ALL,,,,,14213.00
Germany,2018,49,ARI POPULATION COVERED,0TO4,,,,,84316.00
Germany,2018,49,ARI POPULATION COVERED,5TO14,,,,,139395.00
Germany,2018,49,ARI POPULATION COVERED,15TO64,,,,,476806.00
Germany,2018,49,ARI POPULATION COVERED,65TO,,,,,217025.00
Germany,2018,49,ARI POPULATION COVERED,UNKNOWN,,,,,137691.00
Germany,2018,49,ARI POPULATION COVERED,ALL,,,,,1055233.00
Germany,2018,49,TREND,,,,,,Unchanged
Germany,2018,49,INTENSITY,,,,,,baseline
Germany,2018,49,IMPACT,,,,,,Not Available
Germany,2018,49,GEOSPREAD,,,,,,Localized
Germany,2018,50,ARI CASES,0TO4,,,,,4250.00
Germany,2018,50,ARI CASES,5TO14,,,,,6738.00
Germany,2018,50,ARI CASES,15TO64,,,,,2501.00
Germany,2018,50,ARI CASES,65TO,,,,,1214.00
Germany,2018,50,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,50,ARI CASES,ALL,,,,,14703.00
Germany,2018,50,ARI POPULATION COVERED,0TO4,,,,,83398.00
Germany,2018,50,ARI POPULATION COVERED,5TO14,,,,,139876.00
Germany,2018,50,ARI POPULATION COVERED,15TO64,,,,,470135.00
Germany,2018,50,ARI POPULATION COVERED,65TO,,,,,214867.00
Germany,2018,50,ARI POPULATION COVERED,UNKNOWN,,,,,149637.00
Germany,2018,50,ARI POPULATION COVERED,ALL,,,,,1057913.00
Germany,2018,50,TREND,,,,,,Unchanged
Germany,2018,50,INTENSITY,,,,,,baseline
Germany,2018,50,IMPACT,,,,,,Not Available
Germany,2018,50,GEOSPREAD,,,,,,Localized
Germany,2018,51,ARI CASES,0TO4,,,,,4466.00
Germany,2018,51,ARI CASES,5TO14,,,,,5963.00
Germany,2018,51,ARI CASES,15TO64,,,,,2474.00
Germany,2018,51,ARI CASES,65TO,,,,,1272.00
Germany,2018,51,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,51,ARI CASES,ALL,,,,,14175.00
Germany,2018,51,ARI POPULATION COVERED,0TO4,,,,,81155.00
Germany,2018,51,ARI POPULATION COVERED,5TO14,,,,,134749.00
Germany,2018,51,ARI POPULATION COVERED,15TO64,,,,,451497.00
Germany,2018,51,ARI POPULATION COVERED,65TO,,,,,207504.00
Germany,2018,51,ARI POPULATION COVERED,UNKNOWN,,,,,168214.00
Germany,2018,51,ARI POPULATION COVERED,ALL,,,,,1043119.00
Germany,2018,51,TREND,,,,,,Unchanged
Germany,2018,51,INTENSITY,,,,,,baseline
Germany,2018,51,IMPACT,,,,,,Not Available
Germany,2018,51,GEOSPREAD,,,,,,Localized
Germany,2018,52,ARI CASES,0TO4,,,,,1737.00
Germany,2018,52,ARI CASES,5TO14,,,,,1621.00
Germany,2018,52,ARI CASES,15TO64,,,,,609.00
Germany,2018,52,ARI CASES,65TO,,,,,423.00
Germany,2018,52,ARI CASES,UNKNOWN,,,,,0.00
Germany,2018,52,ARI CASES,ALL,,,,,4390.00
Germany,2018,52,ARI POPULATION COVERED,0TO4,,,,,66171.00
Germany,2018,52,ARI POPULATION COVERED,5TO14,,,,,114689.00
Germany,2018,52,ARI POPULATION COVERED,15TO64,,,,,398289.00
Germany,2018,52,ARI POPULATION COVERED,65TO,,,,,184716.00
Germany,2018,52,ARI POPULATION COVERED,UNKNOWN,,,,,168194.00
Germany,2018,52,ARI POPULATION COVERED,ALL,,,,,932059.00
Germany,2018,52,TREND,,,,,,Unchanged
Germany,2018,52,INTENSITY,,,,,,baseline
Germany,2018,52,IMPACT,,,,,,Not Available
Germany,2018,52,GEOSPREAD,,,,,,Localized
Germany,2019,1,ARI CASES,0TO4,,,,,1909.00
Germany,2019,1,ARI CASES,5TO14,,,,,4451.00
Germany,2019,1,ARI CASES,15TO64,,,,,828.00
Germany,2019,1,ARI CASES,65TO,,,,,1119.00
Germany,2019,1,ARI CASES,UNKNOWN,,,,,0.00
Germany,2019,1,ARI CASES,ALL,,,,,8307.00
Germany,2019,1,ARI POPULATION COVERED,0TO4,,,,,72475.00
Germany,2019,1,ARI POPULATION COVERED,5TO14,,,,,119480.00
Germany,2019,1,ARI POPULATION COVERED,15TO64,,,,,454848.00
Germany,2019,1,ARI POPULATION COVERED,65TO,,,,,211931.00
Germany,2019,1,ARI POPULATION COVERED,UNKNOWN,,,,,60181.00
Germany,2019,1,ARI POPULATION COVERED,ALL,,,,,918915.00
Germany,2019,1,TREND,,,,,,Unchanged
Germany,2019,1,INTENSITY,,,,,,baseline
Germany,2019,1,IMPACT,,,,,,Not Available
Germany,2019,1,GEOSPREAD,,,,,,Localized
Germany,2019,2,ARI CASES,0TO4,,,,,3022.00
Germany,2019,2,ARI CASES,5TO14,,,,,6988.00
Germany,2019,2,ARI CASES,15TO64,,,,,1548.00
Germany,2019,2,ARI CASES,65TO,,,,,1661.00
Germany,2019,2,ARI CASES,UNKNOWN,,,,,0.00
Germany,2019,2,ARI CASES,ALL,,,,,13219.00
Germany,2019,2,ARI POPULATION COVERED,0TO4,,,,,76564.00
Germany,2019,2,ARI POPULATION COVERED,5TO14,,,,,124337.00
Germany,2019,2,ARI POPULATION COVERED,15TO64,,,,,449171.00
Germany,2019,2,ARI POPULATION COVERED,65TO,,,,,209987.00
Germany,2019,2,ARI POPULATION COVERED,UNKNOWN,,,,,67660.00
Germany,2019,2,ARI POPULATION COVERED,ALL,,,,,927719.00
Germany,2019,2,TREND,,,,,,Increasing
Germany,2019,2,INTENSITY,,,,,,Low/Moderate
Germany,2019,2,IMPACT,,,,,,Not Available
Germany,2019,2,GEOSPREAD,,,,,,Regional
Germany,2019,3,ARI CASES,0TO4,,,,,3591.00
Germany,2019,3,ARI CASES,5TO14,,,,,5563.00
Germany,2019,3,ARI CASES,15TO64,,,,,1736.00
Germany,2019,3,ARI CASES,65TO,,,,,1202.00
Germany,2019,3,ARI CASES,UNKNOWN,,,,,0.00
Germany,2019,3,ARI CASES,ALL,,,,,12092.00
Germany,2019,3,ARI POPULATION COVERED,0TO4,,,,,70675.00
Germany,2019,3,ARI POPULATION COVERED,5TO14,,,,,114663.00
Germany,2019,3,ARI POPULATION COVERED,15TO64,,,,,428741.00
Germany,2019,3,ARI POPULATION COVERED,65TO,,,,,200000.00
Germany,2019,3,ARI POPULATION COVERED,UNKNOWN,,,,,118945.00
Germany,2019,3,ARI POPULATION COVERED,ALL,,,,,933024.00
Germany,2019,3,TREND,,,,,,Increasing
Germany,2019,3,INTENSITY,,,,,,Low/Moderate
Germany,2019,3,IMPACT,,,,,,Not Available
Germany,2019,3,GEOSPREAD,,,,,,Regional

