COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Hungary,2018,40,ILI CASES,UNKNOWN,,,,,764.00
Hungary,2018,40,ILI CASES,ALL,,,,,764.00
Hungary,2018,40,ILI POPULATION COVERED,UNKNOWN,,,,,2089062.00
Hungary,2018,40,ILI POPULATION COVERED,ALL,,,,,2089062.00
Hungary,2018,40,TREND,,,,,,Unchanged
Hungary,2018,40,INTENSITY,,,,,,Low/Moderate
Hungary,2018,40,IMPACT,,,,,,Not Available
Hungary,2018,40,GEOSPREAD,,,,,,No Activity
Hungary,2018,41,ILI CASES,UNKNOWN,,,,,740.00
Hungary,2018,41,ILI CASES,ALL,,,,,740.00
Hungary,2018,41,ILI POPULATION COVERED,UNKNOWN,,,,,2089062.00
Hungary,2018,41,ILI POPULATION COVERED,ALL,,,,,2089062.00
Hungary,2018,41,TREND,,,,,,Unchanged
Hungary,2018,41,INTENSITY,,,,,,Low/Moderate
Hungary,2018,41,IMPACT,,,,,,Not Available
Hungary,2018,41,GEOSPREAD,,,,,,No Activity
Hungary,2018,42,ILI CASES,UNKNOWN,,,,,911.00
Hungary,2018,42,ILI CASES,ALL,,,,,911.00
Hungary,2018,42,ILI POPULATION COVERED,UNKNOWN,,,,,2089062.00
Hungary,2018,42,ILI POPULATION COVERED,ALL,,,,,2089062.00
Hungary,2018,42,TREND,,,,,,Unchanged
Hungary,2018,42,INTENSITY,,,,,,Low/Moderate
Hungary,2018,42,IMPACT,,,,,,Not Available
Hungary,2018,42,GEOSPREAD,,,,,,No Activity
Hungary,2018,43,ILI CASES,UNKNOWN,,,,,587.00
Hungary,2018,43,ILI CASES,ALL,,,,,587.00
Hungary,2018,43,ILI POPULATION COVERED,UNKNOWN,,,,,2089062.00
Hungary,2018,43,ILI POPULATION COVERED,ALL,,,,,2089062.00
Hungary,2018,43,TREND,,,,,,Unchanged
Hungary,2018,43,INTENSITY,,,,,,Low/Moderate
Hungary,2018,43,IMPACT,,,,,,Not Available
Hungary,2018,43,GEOSPREAD,,,,,,No Activity
Hungary,2018,44,ILI CASES,UNKNOWN,,,,,540.00
Hungary,2018,44,ILI CASES,ALL,,,,,540.00
Hungary,2018,44,ILI POPULATION COVERED,UNKNOWN,,,,,2089062.00
Hungary,2018,44,ILI POPULATION COVERED,ALL,,,,,2089062.00
Hungary,2018,44,TREND,,,,,,Unchanged
Hungary,2018,44,INTENSITY,,,,,,Low/Moderate
Hungary,2018,44,IMPACT,,,,,,Not Available
Hungary,2018,44,GEOSPREAD,,,,,,No Activity
Hungary,2018,45,ILI CASES,UNKNOWN,,,,,967.00
Hungary,2018,45,ILI CASES,ALL,,,,,967.00
Hungary,2018,45,ILI POPULATION COVERED,UNKNOWN,,,,,2087475.00
Hungary,2018,45,ILI POPULATION COVERED,ALL,,,,,2087475.00
Hungary,2018,45,TREND,,,,,,Unchanged
Hungary,2018,45,INTENSITY,,,,,,Low/Moderate
Hungary,2018,45,IMPACT,,,,,,Not Available
Hungary,2018,45,GEOSPREAD,,,,,,No Activity
Hungary,2018,46,ILI CASES,UNKNOWN,,,,,1028.00
