COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Morocco,2018,40,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2018,40,ILI CASES,0TO4,,,Negative,,169.00
Morocco,2018,40,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2018,40,ILI CASES,5TO14,,,Negative,,162.00
Morocco,2018,40,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2018,40,ILI CASES,15TO24,,,Negative,,236.00
Morocco,2018,40,ILI CASES,15TO24,,,TOTAL,,236.00
Morocco,2018,40,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2018,40,ILI CASES,25TO59,,,Negative,,292.00
Morocco,2018,40,ILI CASES,60TO,,,Positive,,3.00
Morocco,2018,40,ILI CASES,60TO,,,Negative,,135.00
Morocco,2018,40,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2018,40,ILI CASES,ALL,,,,,1000.00
Morocco,2018,40,ILI OUTPATIENTS,ALL,,,,,159130.00
Morocco,2018,40,ARI OUTPATIENTS,ALL,,,,,10433.00
Morocco,2018,41,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2018,41,ILI CASES,0TO4,,,Negative,,157.00
Morocco,2018,41,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2018,41,ILI CASES,5TO14,,,Negative,,177.00
Morocco,2018,41,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2018,41,ILI CASES,15TO24,,,Negative,,257.00
Morocco,2018,41,ILI CASES,15TO24,,,TOTAL,,258.00
Morocco,2018,41,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2018,41,ILI CASES,25TO59,,,Negative,,327.00
Morocco,2018,41,ILI CASES,60TO,,,Positive,,0.00
Morocco,2018,41,ILI CASES,60TO,,,Negative,,156.00
Morocco,2018,41,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2018,41,ILI CASES,ALL,,,,,1079.00
Morocco,2018,41,ILI OUTPATIENTS,ALL,,,,,139124.00
Morocco,2018,41,ARI OUTPATIENTS,ALL,,,,,9648.00
Morocco,2018,42,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2018,42,ILI CASES,0TO4,,,Negative,,200.00
Morocco,2018,42,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2018,42,ILI CASES,5TO14,,,Negative,,208.00
Morocco,2018,42,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2018,42,ILI CASES,15TO24,,,Negative,,269.00
Morocco,2018,42,ILI CASES,15TO24,,,TOTAL,,270.00
Morocco,2018,42,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2018,42,ILI CASES,25TO59,,,Negative,,326.00
Morocco,2018,42,ILI CASES,60TO,,,Positive,,0.00
Morocco,2018,42,ILI CASES,60TO,,,Negative,,144.00
Morocco,2018,42,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2018,42,ILI CASES,ALL,,,,,1148.00
Morocco,2018,42,ILI OUTPATIENTS,ALL,,,,,139599.00
Morocco,2018,42,ARI OUTPATIENTS,ALL,,,,,9771.00
Morocco,2018,43,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2018,43,ILI CASES,0TO4,,,Negative,,208.00
Morocco,2018,43,ILI CASES,5TO14,,,Positive,,2.00
Morocco,2018,43,ILI CASES,5TO14,,,Negative,,195.00
Morocco,2018,43,ILI CASES,15TO24,,,Positive,,5.00
Morocco,2018,43,ILI CASES,15TO24,,,Negative,,307.00
Morocco,2018,43,ILI CASES,15TO24,,,TOTAL,,312.00
Morocco,2018,43,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2018,43,ILI CASES,25TO59,,,Negative,,382.00
Morocco,2018,43,ILI CASES,60TO,,,Positive,,0.00
Morocco,2018,43,ILI CASES,60TO,,,Negative,,215.00
Morocco,2018,43,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2018,43,ILI CASES,ALL,,,,,1316.00
Morocco,2018,43,ILI OUTPATIENTS,ALL,,,,,136519.00
Morocco,2018,43,ARI OUTPATIENTS,ALL,,,,,10473.00
Morocco,2018,44,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2018,44,ILI CASES,0TO4,,,Negative,,186.00
Morocco,2018,44,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2018,44,ILI CASES,5TO14,,,Negative,,195.00
Morocco,2018,44,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2018,44,ILI CASES,15TO24,,,Negative,,285.00
