COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Greece,2018,52,ILI POPULATION COVERED,ALL,,,,,88301.00
Greece,2018,52,TREND,,,,,,Increasing
Greece,2018,52,INTENSITY,,,,,,Low/Moderate
Greece,2018,52,IMPACT,,,,,,Not Available
Greece,2018,52,GEOSPREAD,,,,,,Localized
Greece,2019,1,ILI CASES,UNKNOWN,,,,,745.00
Greece,2019,1,ILI CASES,ALL,,,,,745.00
Greece,2019,1,ILI POPULATION COVERED,UNKNOWN,,,,,146363.00
Greece,2019,1,ILI POPULATION COVERED,ALL,,,,,146363.00
Greece,2019,1,TREND,,,,,,Increasing
Greece,2019,1,INTENSITY,,,,,,Low/Moderate
Greece,2019,1,IMPACT,,,,,,Not Available
Greece,2019,1,GEOSPREAD,,,,,,Localized
Greece,2019,2,ILI CASES,UNKNOWN,,,,,1204.00
Greece,2019,2,ILI CASES,ALL,,,,,1204.00
Greece,2019,2,ILI POPULATION COVERED,UNKNOWN,,,,,198397.00
Greece,2019,2,ILI POPULATION COVERED,ALL,,,,,198397.00
Greece,2019,2,TREND,,,,,,Increasing
Greece,2019,2,INTENSITY,,,,,,Low/Moderate
Greece,2019,2,IMPACT,,,,,,Not Available
Greece,2019,2,GEOSPREAD,,,,,,Regional
Greece,2019,3,ILI CASES,UNKNOWN,,,,,1224.00
Greece,2019,3,ILI CASES,ALL,,,,,1224.00
Greece,2019,3,ILI POPULATION COVERED,UNKNOWN,,,,,192645.00
Greece,2019,3,ILI POPULATION COVERED,ALL,,,,,192645.00
Greece,2019,3,TREND,,,,,,Increasing
Greece,2019,3,INTENSITY,,,,,,Low/Moderate
Greece,2019,3,IMPACT,,,,,,Not Available
Greece,2019,3,GEOSPREAD,,,,,,Regional

